Gene_ID	adrenal.gland	colon	esophagus	gall.bladder	heart	kidney	liver	lung	ovary	pancreas	rectum	testis	urinary.bladder
ENSG00000109062	6.38859197	6.123386877	11.61684823	4.782846473	0	61.37700294	12.61428221	2.897175444	1.333655623	10.01465998	5.558017811	3.609232076	2.189555315
ENSG00000109063	0	0	11.62626182	0	5.39762293	0	0	0	0	0	0	0	0
ENSG00000109072	72.20318538	39.04191747	30.07386492	63.4837609	16.47642518	66.00926167	28.92923696	66.09448301	81.80947631	55.44080486	18.28659305	90.84130376	24.21909687
ENSG00000109083	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109084	0	0	0	0	0	0	5.398489957	0	10.86979879	25.16804847	0	0	0
ENSG00000109089	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109103	0	0	0	0	0	0	0	0	1.06874541	0	0	2.606495593	0
ENSG00000109107	17.0579691	16.76319945	10.58822187	25.44989264	75.56073508	6.634021492	12.76636745	3.648064283	19.66295897	13.86455282	25.54462004	31.66094016	33.45837441
ENSG00000109111	0	1.375951846	0	0.540397843	0	0	4.257842847	0	4.016398557	2.643619278	0.695333263	1.798875873	0.661596995
ENSG00000109113	3.901490197	1.436867163	1.44106892	0	0	0	0	2.335767966	3.55461162	0	1.619931584	3.117369933	2.101107245
ENSG00000109133	9.313239117	0	8.290090971	2.041989928	0	9.36639216	15.43300026	6.665662794	3.31437253	24.57329652	2.709898089	4.03497552	2.410202274
ENSG00000109158	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109171	0	0	0	0	0	0	1.041145942	0	0.332483262	1.399372941	0	1.236626331	0
ENSG00000109180	7.248376219	3.391573255	0	0	9.115420294	6.122152999	18.44783062	7.397516688	2.771964061	4.903307415	5.458067464	5.270395104	2.457769694
ENSG00000109181	0	0	0	0	0	0	36.89032696	0	0	0	0	0	0
ENSG00000109189	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109193	1.439072693	0	0	0	0	0	6.871071962	0	0	0	0	0	0
ENSG00000109265	0	0	0	0	0	0	0	0	0	0	0	1.913361068	0
ENSG00000109270	8.420393422	1.841352521	0	0	1.917949009	0	3.102540977	4.497223498	0	0	0	0	1.672801004
ENSG00000109272	0	0	0	2.218769741	0	0	0	0	0	0	0	0	0
ENSG00000109320	0	1.009794505	0	6.089983412	0	0	5.395457631	0	2.466751995	9.332154623	4.650043318	2.696300246	3.751913234
ENSG00000109323	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109332	0	5.205984525	0	0	0	0	0	0	0	0	0	9.259320627	0
ENSG00000109339	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109381	0	0	0	0	0	0	0	0	0.206901991	0.6619532	0	0.243483016	0
ENSG00000109424	4.612989173	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109436	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109452	0	1.148286756	0	0	3.218069155	0	0	0	0.534376077	1.402933515	0	0	0.520072098
ENSG00000109458	0	0	0	1.38903256	0	0	0	0	0	1.620830174	1.487559192	0	0
ENSG00000109472	12.93595787	0.774606345	0	0	0	0	0	0	0	48.59532382	1.538972182	1.827361278	0
ENSG00000109475	5.250098853	3.928266096	0	9.995893514	5.998069427	0	26.97714918	13.31416663	8.999293482	33.8364282	9.601670279	18.71626655	4.651972797
ENSG00000109501	2.568703458	3.017904715	0	4.631094922	4.03165321	0	1.942714501	11.93903629	17.89421385	5.797575083	3.396035098	13.52929172	7.393066589
ENSG00000109511	0	0	0	0	0	0	0	2.075171457	0	0	0	0	1.306912039
ENSG00000109519	32.49723853	4.45612581	0	0.693245816	9.709372876	12.97557071	15.15918966	5.980939786	6.337557938	5.251473823	3.038082001	4.36027606	3.868528622
ENSG00000109534	1.992849538	0	0	0	0	3.69001544	6.300483122	7.337197777	2.528059055	5.317084257	0	3.538847849	0
ENSG00000109536	0	0	0	0	0	0	0.999851826	0	1.273166995	2.455954561	0	1.865850298	0
ENSG00000109572	0	0	0	0	0	0	0	0	0	0	0	1.207954175	0
ENSG00000109576	0	0	0	0	0	0	10.99345051	0	0	0	0	0	0
ENSG00000109586	0	2.408198558	0	0	0	0	0	0	0	1.154356989	1.50683322	0.848482859	0
ENSG00000109606	13.91203402	7.828986271	0	3.821985264	0	1.908890639	3.794092544	7.255829831	15.2040719	22.74865246	8.147756054	20.99046024	4.774788569
ENSG00000109610	8.499721017	26.34049894	100.8742021	21.18349047	5.142885759	27.3360854	0	19.63319238	11.36592457	22.20835731	26.73165309	13.09330883	58.71733844
ENSG00000109618	0	0	0	0	0	0	4.500874805	0	3.518703419	0.814775839	0	2.804189849	0
ENSG00000109625	0	0	0	0	0	0	0	0	1.115652954	0	0	0	0
ENSG00000109654	0	2.496781594	0	0	0	0.298834182	0	0	1.143318482	2.914212282	0	0	0
ENSG00000109667	0	0	0	0	0	1.252721825	0	0	0	0	0	0	0
ENSG00000109686	0	0	0	2.726299984	0	0	0	0	0.571028301	2.720505599	0	0	0.475704059
ENSG00000109689	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109736	0	0	0	0	0	0	0	0	4.758694547	0	0	3.381714701	0
ENSG00000109743	0	0	0	0	0	0	0	6.039176168	8.134529941	5.149697253	1.979490721	4.624448943	3.696255464
ENSG00000109756	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109758	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109762	0	0	0	0	0	0	0	0	0	0	0	0.539822185	0
ENSG00000109775	6.122885011	0.809596156	0	0	1.948538937	1.811864186	10.21089395	0	4.509411216	6.557477606	0.853478905	2.613613804	1.548422557
ENSG00000109787	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109805	0	0	0	0	0	0	0	0	0	0	0	2.438186263	0
ENSG00000109814	8.042150292	15.8198015	7.723624976	7.103905643	0	5.1854877	72.73532867	8.255978951	3.033267267	10.60599701	14.32274225	6.270626065	6.392027668
ENSG00000109832	0	0	0	0	0	0	0	0	0	0	0	4.868934719	0
ENSG00000109846	9.884508793	97.46093946	216.3771567	115.3970644	1140.805311	181.1120743	5.445162738	21.4337764	9.984119157	22.08032701	53.32984875	17.67936394	61.76576111
ENSG00000109854	9.63036491	3.464939015	0	0	0	0	8.071857005	0	0	3.723618986	3.610285021	1.296416869	2.217688257
ENSG00000109861	7.436277815	4.35100313	2.1337067	3.488125138	0	16.75300302	2.434993855	7.152009206	8.887900715	6.722324665	2.735046996	2.358316016	0
ENSG00000109906	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109911	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109917	0	0.600554612	0	0	0	0	0	0	0.419214769	3.156406842	0	1.973978927	0.977874506
